# 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
-inf,0.1340,-1.6270,0.1800,0.4930,1.6440,0.7160,-0.2590,-0.4190,-0.0220,0.0500,-inf,-1.3880,1.9970,-1.5480,-inf,0.0060,-inf,-0.3790,-inf,-1.5310,-inf,-inf,-0.2700,0.0820,-0.1660,-1.7730,-inf,0.6870,-inf,-inf,-1.7550,-0.1830,-inf,-inf,-0.7020,-inf,-1.1470,-inf,-0.1290,-inf,-0.8920,-0.3920,-inf,-inf,-inf,-1.3770,1.1110,1.1690,-inf,-inf,-1.9520,-inf,-1.9520,-0.5900,-0.4620,-1.8660,-inf,-inf,0.7120,0.8970,-0.3710,0.2800,-inf,-0.5340,0.3910,1.9690,0.8330,-0.1240,-0.3750,0.5650,-1.2460,-1.0580,2.1960,0.0540,-inf,0.0110,2.7160,-0.5260,-0.3710,-inf,-inf,-0.1550,-1.0690,-0.2000,2.3610,-inf,1.0870,-0.5580,0.4750,1.3390,-1.9570,0.4390,-inf,-inf,-0.6060,-inf,0.4950,-0.7390,-2.0050,-0.8440,-inf,3.0000,-inf,0.5770,-inf,-inf,-2.0880,-inf,-0.0420,-0.1530,-0.6500,-inf,-inf,1.0790,-0.4160,0.5270,-0.3330,0.6210,1.6590,0.4030,1.0700,0.3210,-inf,0.9880,-inf,0.8810,0.8620
-2.9810,-0.7800,1.2660,-1.7340,-3.0070,-0.8550,-0.2730,-0.4370,-0.1640,-0.7670,0.4580,-2.2780,-0.3020,-0.6050,1.9300,-inf,-0.4490,0.7760,0.2100,0.2520,-1.8600,-inf,-1.0960,0.4010,-0.8320,1.2420,-0.2280,-0.9770,-1.7130,-inf,-1.3520,-0.3470,-1.0970,-0.5650,0.3620,0.9070,-inf,0.4620,-0.8500,-0.3430,-2.3160,0.5160,0.6940,-1.9810,-inf,-0.7700,0.9570,-0.4820,-0.7450,2.0540,0.7760,-0.6970,-inf,-0.6970,1.4020,-1.0540,1.1740,-inf,0.4290,0.2570,-0.1690,-2.2850,-inf,1.5680,0.3590,0.8550,-0.0710,-1.6660,-0.7160,-2.2890,-0.4750,-1.5750,-2.9720,-0.0400,2.3100,-inf,-1.9030,-0.7840,-1.1180,0.3000,-inf,-0.0440,-2.0700,-0.3990,0.2080,0.1250,-0.0880,-0.8270,-0.1500,-0.5910,-2.1600,0.8290,0.1100,-inf,-0.1980,-1.5210,-inf,-1.0040,0.3470,1.4020,-0.4370,-inf,-0.3300,1.0900,0.0780,0.2230,-inf,0.0860,-0.0930,1.0440,-0.0670,0.4350,-0.5830,0.0610,1.7500,-1.3300,-0.8020,-0.6620,-0.7080,0.3300,-0.9260,-0.5220,-3.1780,-0.3870,1.3960,0.2900,0.4260,0.3630
-0.4090,-inf,-1.9690,-inf,-inf,-inf,2.6060,-inf,-1.7610,-1.3640,0.0300,0.2950,-inf,0.6040,2.4320,-inf,-1.3360,2.3480,-2.3050,-1.1750,-0.2880,-inf,-1.1080,-inf,-inf,-inf,0.6920,-inf,-inf,-inf,-inf,-inf,2.0600,-0.5770,-0.8730,-1.0440,-inf,0.6810,2.7220,-inf,-1.7440,-1.2340,1.0740,-inf,-0.8150,1.2170,2.1880,-0.2310,-inf,0.6260,1.3480,-inf,-inf,-2.2940,0.6530,-0.8040,-1.2080,-inf,1.0020,-0.6300,-1.7660,-1.7130,-inf,2.4630,0.1240,0.0490,-0.9580,-0.0940,-inf,0.8680,-0.0400,1.2200,1.7700,-inf,-inf,-inf,-1.9160,-1.5330,-inf,-0.7130,-inf,-1.7930,-2.0820,0.1740,-0.5420,-0.3030,0.4840,-1.0620,1.1000,-2.1890,-0.5870,-0.7140,-inf,1.8640,-2.2100,0.0520,1.1720,-inf,-1.0810,-1.3470,0.3990,-inf,-inf,2.6620,-0.3500,1.2100,-inf,1.6580,1.8950,-1.9690,-0.4940,-0.9920,-inf,2.0490,-inf,-0.7570,-inf,0.6470,-inf,-inf,-0.9390,0.0500,-1.6060,1.1850,-0.9390,-inf,0.1240,-0.0650
0.8820,-0.6540,-0.6780,-1.1920,-0.4650,-0.3140,-1.6570,-1.6320,0.0150,-1.8100,-0.5150,-inf,3.1700,-0.6490,-1.3360,-inf,-3.3670,-inf,0.1230,0.1160,0.9040,0.8640,0.1830,-1.6430,-0.7060,0.6840,1.7120,-0.4350,-1.4930,1.4080,-inf,-2.1280,-0.5560,-1.6080,1.4180,-0.7530,-0.7590,-1.1980,-inf,-0.6950,-2.7750,2.5930,-2.7640,2.9180,-0.8450,-1.8140,-2.7500,-1.2620,-inf,-2.7270,-0.2680,1.3750,-inf,-1.0030,-0.3780,-0.2500,0.0830,-inf,-0.0290,-0.0760,-0.7970,-1.7440,-1.0930,0.1100,-inf,0.0180,0.4710,-inf,-0.9120,-inf,2.2510,-1.0330,-0.8450,-inf,-inf,-inf,-1.3620,0.2430,-1.8990,-0.1590,-inf,-1.8240,0.0570,-2.4420,0.4270,-inf,-1.5470,0.0770,-0.5150,-1.6350,-1.6180,-1.7450,-inf,-inf,-0.2410,2.8280,-inf,-inf,-0.1120,1.5760,-2.2170,-inf,-1.3730,1.6320,-2.3810,1.1790,2.0680,-0.2910,-inf,-0.4150,1.6450,0.5620,-0.6270,-inf,-0.2930,0.7970,-0.8450,-0.1210,-0.1660,-0.7140,-inf,-0.9800,-1.0520,-inf,-inf,-0.3910,-0.1700,-2.0960
-inf,-inf,-1.0690,-0.2620,1.2730,-inf,-0.7270,-2.2870,3.0930,-2.4650,-inf,0.1940,0.7540,-0.3040,-0.9900,1.2320,-0.4370,-inf,-1.4060,-0.2760,-inf,-inf,-inf,0.8720,-1.3610,4.3920,-0.2160,-inf,-1.5630,0.0160,-inf,1.1250,-0.6250,0.9070,-inf,0.6630,0.1710,-1.5900,-inf,-1.5720,0.7410,-inf,-1.8340,0.8120,-0.9150,0.7020,-1.8190,0.6680,-inf,0.2030,-inf,0.4120,-inf,1.5120,-0.0330,-0.9050,-0.7230,-inf,0.9010,-1.7310,-1.8670,-inf,0.8380,-inf,1.3450,-inf,-0.4730,0.3900,-0.5660,1.1830,-2.4620,-0.1030,-inf,-0.5690,-inf,-inf,-inf,-1.6340,0.0320,-inf,1.2320,0.1060,-inf,-0.5120,0.3580,-inf,-0.6170,-0.1620,-0.0000,-1.2890,-inf,-1.4000,-inf,0.1790,-0.7260,-1.0490,-inf,-inf,-inf,-inf,-inf,1.6420,-inf,-inf,-0.4500,-0.8900,-inf,-inf,-inf,-1.0690,-inf,-0.0930,-inf,-1.0520,-inf,-inf,0.0850,-inf,-0.8210,1.2170,-1.0390,0.2130,-1.7060,0.5000,1.5460,0.5390,-0.5620,-1.1650
0.0190,-0.1950,-1.9560,0.5880,1.9480,0.1450,-0.9360,0.0490,-0.3330,-0.6150,-0.2790,-2.2780,-1.3020,-1.3160,0.2380,-inf,-0.9090,-inf,-0.2930,-0.4260,-1.4450,-0.6780,-0.6810,0.1380,-1.2470,-0.0800,-0.3660,-0.9770,-0.2270,0.5450,-1.3520,2.5400,-2.0970,-2.1500,-0.8600,-0.8090,-1.3000,-0.6020,1.2650,-1.7220,-0.2290,-1.2210,-0.3060,-0.3960,-0.3870,-inf,-0.4840,-0.2190,-inf,0.0540,0.7760,-0.1660,1.7760,2.9660,-0.1830,-3.3760,-0.3210,-inf,-0.5710,-0.6170,-0.7540,-0.4780,0.6880,0.5680,-1.4490,-1.0380,-0.2080,-1.0810,-3.0380,-inf,0.1530,-3.1600,-1.9720,0.5450,0.4620,-inf,-0.9030,-1.5210,0.7300,-0.2850,3.0080,-0.5580,-2.0700,-0.3990,-2.1140,-0.2900,1.3710,-0.0490,-0.5970,-0.1760,-0.5750,-1.2870,-0.8900,-1.2930,-0.9750,-1.5210,-inf,0.9030,0.5170,-0.0130,-0.7580,-inf,-1.9150,-inf,0.0780,2.3930,-1.6430,-0.5430,-1.6780,-0.0820,1.2550,-0.9800,-2.1680,0.9360,0.1650,-0.7450,-0.0650,-0.4400,0.0290,-inf,-0.5110,-0.3840,-1.1780,3.4200,0.8110,-1.5170,-0.0340,-2.6370
0.8760,-inf,-0.2690,0.5380,-inf,0.4170,0.3370,-0.4860,0.5240,-0.0790,-0.5920,-0.0060,1.2920,-0.9180,-1.1900,-inf,2.5340,3.0480,-inf,2.6950,-inf,-inf,-inf,1.0880,1.4400,-1.3920,0.1700,-inf,-inf,1.8170,-inf,-inf,-inf,0.7080,-inf,-inf,-inf,-1.7890,-inf,0.2290,0.2780,-inf,-1.0340,0.2910,2.4700,-inf,-inf,-0.5310,-inf,-inf,-inf,0.4060,3.0480,-1.5940,1.3530,0.4810,-1.5080,-inf,-inf,1.3920,-inf,-0.0130,-inf,-inf,-inf,-1.5730,-1.2580,-0.3940,0.2340,-inf,2.2450,-0.8880,0.3000,-inf,-inf,-inf,-1.2160,-0.8330,0.4170,0.9870,1.0330,0.4910,-inf,-0.7110,-inf,-inf,-inf,-1.3620,1.3850,-0.4890,0.1120,0.4010,-0.2030,-inf,-1.5100,-inf,-inf,-0.7320,0.2040,-1.6470,1.0990,-inf,-inf,-inf,1.3500,-inf,-inf,-1.7300,-inf,-0.2690,0.2060,1.7080,1.6890,0.7490,-inf,0.9430,-inf,1.6100,-inf,-inf,-0.2390,1.0130,-inf,-inf,-0.2390,0.7550,-inf,-inf
0.6610,-1.1380,0.6860,1.0780,-1.7800,-0.2130,-0.0710,0.2760,-1.1070,0.5130,-1.2220,-1.0510,-1.3380,-0.9640,1.8240,0.9870,-0.3600,-inf,-0.9140,-1.1060,-1.8030,0.9640,-0.4540,0.2650,-1.1910,-0.3230,-1.7240,-1.3350,-0.6920,-1.8140,-inf,0.6170,-2.4550,-1.5080,0.0040,-0.2740,-0.6590,1.0070,0.9070,-0.2320,-2.3520,-2.1650,1.1940,-1.0170,-1.1600,-0.3910,1.2090,-3.1620,-inf,0.3730,1.0030,-1.2250,1.4180,0.0230,-1.2780,-1.1500,1.1470,-inf,0.0710,-0.1010,-0.8900,-1.6440,-1.9920,0.6690,1.1000,0.6040,-0.5660,-0.4390,-0.8110,0.3530,-1.2920,-0.1960,0.2550,-2.3990,-0.6340,-inf,0.4750,-2.4640,-0.9910,-2.6440,-0.5980,0.2760,-1.6910,-0.3420,-2.4720,-1.2340,0.5530,-1.1850,0.2290,-0.2120,-0.1960,1.7700,-0.2480,-0.6510,1.3510,0.2910,-inf,0.0970,0.8470,0.1820,1.4680,-0.1880,-0.2730,-inf,-0.6950,-0.1350,-2.0010,1.0990,0.7710,1.1010,-0.4250,-0.9230,-1.5260,0.2880,-1.1930,-0.1030,-0.4230,0.0950,-0.0660,-0.6130,-1.2840,0.2570,-1.5360,-0.0080,-0.5470,-0.0680,-0.5840,0.0050
1.0290,-1.7700,-1.5310,0.8610,0.0030,-0.8450,-0.3410,1.5730,-1.3240,-1.3420,-1.2690,0.3170,-1.2920,-2.7650,1.4550,-inf,-1.8990,-inf,0.3020,-1.7380,-2.4350,-inf,-inf,-inf,-inf,-0.0700,-1.0930,-inf,-1.0250,-inf,-0.3420,-1.6590,-1.0870,-1.1400,-0.4350,0.5630,-inf,1.5340,2.8230,-0.7120,-0.1360,-0.7970,-1.2960,-0.9710,-inf,0.6550,2.6260,0.2060,1.2650,2.2010,0.7860,-0.2720,-inf,0.4650,-0.4950,-0.3670,0.0370,-inf,2.4390,-0.1920,-2.3290,-inf,-inf,0.5780,-inf,-1.8350,0.8020,-inf,-0.4430,-1.2790,-2.9240,-inf,-0.9620,-inf,0.1500,-inf,-1.4790,-0.0960,-0.4300,-inf,-inf,-0.3560,-2.6450,0.0260,-inf,-0.8660,1.2430,-1.0390,-0.4620,-1.7510,-inf,0.1380,-0.4650,-inf,-1.1880,0.4890,-inf,-1.9940,-2.6430,-1.9100,4.0330,-inf,-0.9050,-inf,-0.3270,1.2330,-inf,0.3300,-inf,-0.2090,-inf,-inf,-1.1580,0.4860,-0.8250,1.0020,0.9450,-2.2370,-inf,-inf,-0.5010,0.1660,-1.1680,1.3600,0.4990,-1.5080,0.9760,2.2800
0.3240,0.4100,-0.4770,-2.1290,-0.8160,0.9200,-1.1080,-0.6940,-1.1430,0.0610,-0.0110,0.1350,-0.5270,-1.5850,-0.8570,-inf,0.3400,1.3810,-0.1030,-0.1420,-2.2550,-inf,-1.0760,0.7430,1.2960,-1.0600,-1.4980,-inf,3.2980,-0.2650,-0.1610,-2.0640,-2.4920,0.5430,-1.2550,-0.1040,-0.6950,-0.7560,-1.8300,0.7710,-1.7110,-1.6160,-0.5310,-3.3760,-1.1970,-1.1650,-2.1010,-0.8770,-inf,-1.3410,-1.2040,-1.0920,0.3810,-1.4540,-0.0920,0.8730,-1.1750,-inf,-0.9660,0.1030,1.2200,-0.5100,-0.4440,-1.8270,0.8570,-0.0700,0.4670,-2.0610,-0.8480,-0.0990,-0.2420,0.3520,-3.3670,0.5650,-1.2550,-inf,1.1170,-1.5010,-0.2500,-0.0950,-inf,0.8830,-1.2420,0.0810,-0.9240,0.5370,-inf,1.8780,-0.3640,0.6510,0.4450,-0.0190,0.4520,1.7720,-0.7180,0.0840,-0.7960,-1.3990,0.2000,-1.3150,-inf,-0.2250,-0.3100,-inf,1.0750,-1.7570,-0.4530,-0.0050,-2.0730,-0.0290,-0.8770,-0.1520,0.0220,-inf,-0.2300,-0.7250,1.1250,-0.6420,-2.6880,1.3500,0.2640,0.8910,-0.9880,-2.3670,-1.9060,-0.9120,-0.8440,-0.2250
-1.6020,-0.8150,0.1600,-2.3540,-0.3050,-1.4760,-0.6820,-1.2090,1.6900,-0.7500,-1.9000,-0.5760,-0.9230,-0.1100,0.2390,-inf,-1.7220,-inf,-0.2500,-0.5610,-1.7440,-inf,-0.9790,0.1950,-1.4530,0.3000,3.2690,-inf,-1.6550,-0.0760,-1.9720,-1.2900,-inf,-1.7700,1.1040,-0.7770,-0.9210,-1.6820,-1.0560,-1.4940,-1.2360,2.6610,-1.6050,2.4210,-3.0070,-1.3910,-0.7420,-1.1020,0.2200,0.5030,-2.4290,3.1640,0.1550,-1.9020,-0.8030,-1.1900,-0.2310,-inf,-0.1910,-1.0150,-1.3740,-1.9060,-0.9330,-0.2450,-0.4840,0.2350,0.1710,-inf,1.4710,-1.3250,-0.6480,-1.1950,-1.5920,-2.6610,-0.8960,-inf,-0.5240,0.7330,-1.4760,-0.3210,-inf,-1.4010,-1.4680,-1.0190,-inf,0.3110,-0.1240,-2.2550,-0.6770,-0.9220,-1.7800,-1.1700,-2.0960,-0.3280,-0.3160,-1.1410,-inf,-0.6250,-0.1040,0.3670,-1.0570,-inf,-0.2130,-inf,-0.7350,2.2270,1.4370,-0.0370,-2.2980,0.2980,0.3130,-1.6000,-1.7890,0.3150,-0.1330,0.0500,-0.0070,-1.2830,-0.5910,0.9320,-1.1320,0.1210,-1.7990,-1.5920,-0.8100,-0.8160,-0.4840,-1.2580
-1.9740,-0.7730,-1.5340,-inf,-0.4150,-0.8480,-1.9290,-0.4290,3.5560,-2.9290,-1.8570,-inf,-2.2950,-1.4460,0.1300,-inf,0.0980,1.7830,-inf,-1.7410,-0.1160,-inf,-1.6740,-0.1770,-1.8250,4.1620,-0.6810,1.0300,-2.0280,-0.4480,-inf,1.5080,-inf,1.3170,0.1470,-2.6090,-inf,-2.0540,-inf,-0.7150,1.6910,-1.7990,-2.2990,-0.9740,-inf,-1.3480,-2.2840,-0.2120,0.2620,-0.2610,-inf,0.3100,-inf,1.8950,-1.4980,-0.3690,0.0340,-inf,-inf,-0.6100,-inf,-inf,1.1800,0.5750,-inf,-1.8380,-2.5230,-0.6590,1.1390,-inf,-2.9270,-0.5680,-1.9650,-inf,-0.8530,-inf,-inf,-2.0990,0.5670,-inf,1.3520,-2.3590,-2.6480,-0.9770,0.8930,-inf,0.5040,-2.6270,-0.2430,-0.1690,-inf,-2.8650,-1.4680,-inf,-0.4540,1.2940,-inf,0.0030,-2.6460,-0.9130,-1.7510,-inf,-0.9080,-inf,-inf,-1.3550,1.3640,-2.9950,-inf,-0.2120,0.9400,-inf,-0.1610,-0.5170,-0.8280,1.2620,-1.3800,-2.2400,-1.2860,-inf,-inf,-0.5150,-2.1710,1.3570,0.8180,-inf,-0.4420,-0.6300
0.7990,-0.5850,-1.3460,-inf,0.1890,0.3400,-0.9100,-0.1480,-1.7230,-1.7410,-0.6690,-0.6670,-2.6920,0.4200,-0.0440,1.3710,-0.1280,2.3860,0.3180,-inf,-2.8350,0.9330,-0.4850,0.4260,-0.6370,-0.4690,-1.0770,-0.3660,-0.6170,-inf,-0.7410,-0.7370,-0.4870,-2.5390,-0.8350,-0.0060,-inf,2.2770,0.1750,0.2670,-0.8980,0.3890,1.6970,0.2140,-0.7770,-inf,0.9040,-0.6080,-0.1340,-1.0730,1.3860,-0.0860,-inf,-0.6710,0.6910,-1.1810,0.7370,-inf,1.0400,1.6560,-0.7280,-1.0900,-1.0240,-0.8210,-1.8380,1.1580,-0.9200,-1.0560,-0.8430,0.3210,-0.5160,-1.5490,-0.0400,-inf,0.7500,-inf,-1.8780,-0.9100,-1.2450,0.9100,-inf,0.8300,-1.0440,-0.3730,-0.5040,0.3200,-0.4780,-0.7020,1.9800,-0.8290,0.0360,0.1980,-1.8650,-0.6820,-0.5870,-1.9100,-inf,-1.3940,-0.0430,-1.3090,-0.5630,0.7810,-0.3040,-inf,0.0100,-1.7520,-0.0330,1.0010,0.5180,1.2390,1.1290,-1.9540,-0.5580,-1.9130,-1.2240,-0.1340,-0.7770,-2.6370,0.6390,0.3550,-1.9010,0.2260,-2.5680,-inf,0.9070,-1.9070,0.1620,1.8800
0.7920,-0.0070,-0.4460,-0.9600,0.3520,-1.0820,-1.4250,-0.4000,1.0250,-1.5780,-0.7690,-1.5040,-inf,0.3200,-1.1040,-inf,-0.1350,-inf,-2.1040,1.0260,-0.6720,-inf,-0.9070,1.7590,-inf,0.6940,-0.9140,0.7970,-1.2610,-0.6820,-inf,-1.8960,-1.3240,0.7940,2.9130,0.1570,-inf,-1.7030,-inf,-0.1000,0.4570,-0.0330,-0.2110,-inf,-1.6140,-inf,-0.5180,-1.0300,0.0290,-1.4950,-1.0360,-1.5080,-inf,-0.5080,-inf,0.5670,2.2410,-inf,-inf,-0.1070,-1.5650,-inf,0.7240,-1.6580,-1.6750,0.5130,0.0510,-0.3080,0.3200,-inf,-2.1610,-1.3860,-2.1990,-1.2670,-1.0870,-inf,-2.7150,-0.7470,-inf,-0.5120,-inf,-1.5920,-1.8810,-1.2100,0.2440,1.2200,-inf,-0.2760,-1.2830,-0.4030,-1.3860,-1.5130,-1.7020,1.0650,0.1610,1.9530,-inf,-2.2310,2.0270,3.4080,-inf,-inf,-0.1410,-inf,-0.5640,-inf,-0.8700,-0.6440,0.0960,-0.1830,1.0290,-0.7910,-inf,-0.7500,-inf,0.4440,-1.6140,-0.8890,1.8020,-0.4820,-0.7380,-0.7480,-1.4050,-1.1990,-1.7380,1.9560,-1.2600,-0.2790
-inf,1.2010,-0.5600,-0.3380,-1.6110,-inf,1.3350,-1.3620,-inf,-0.2190,-0.1460,-inf,0.0940,0.8690,-2.0660,1.1560,0.0720,-inf,-1.4820,-1.3520,-1.0490,0.7180,-inf,0.2120,0.1490,-inf,-1.2920,-inf,3.2190,-inf,-inf,-2.2730,-inf,-0.1690,-1.0490,-inf,2.9030,-1.0800,-inf,-0.6480,-1.3350,-1.4100,-0.9100,-0.5850,-0.9910,-inf,-0.8950,-inf,-inf,-1.8720,-inf,-0.8860,2.1720,-0.8860,0.8910,1.0200,-inf,-inf,0.8250,-0.2210,1.3790,-1.8890,-1.2380,-inf,-0.0530,-0.4490,-0.5490,2.4300,0.6800,-0.8930,-0.9530,1.2360,-1.5760,0.3560,-inf,-inf,-0.5070,-0.7100,-1.0440,-0.8890,-inf,0.0300,-inf,-1.5880,-inf,-0.4790,-inf,2.2850,-0.6610,0.9570,-inf,0.6940,-inf,-inf,-0.0650,1.1970,-inf,-inf,0.5500,-1.5240,-inf,1.5660,-0.5190,-inf,0.7960,0.0340,-inf,0.7160,-inf,-2.1450,-0.6710,1.4160,-0.7720,0.8720,-inf,-0.9340,0.0090,-0.8510,-0.8970,0.1410,0.4700,0.3600,-0.7820,-inf,-inf,0.8790,-0.6380,-inf
-0.1740,-1.5580,0.6810,-inf,-1.7840,-0.6330,1.5600,-0.9510,-2.1110,-1.7140,-inf,-1.0550,-1.0800,0.9070,0.3450,0.9830,-2.6860,-inf,-0.3340,-0.5250,0.0990,0.5450,-0.4580,0.0380,-1.6100,-0.4420,-0.4650,-inf,-0.8120,-inf,-0.1290,0.1380,-0.8750,-inf,1.5840,-0.8090,-inf,1.8620,0.3720,1.4270,-inf,-1.5840,-0.0840,-1.7590,0.4200,2.0370,0.2530,-0.5810,1.4780,-0.4610,-inf,-1.0590,-inf,-0.6440,-0.2820,-1.1540,-0.5580,-inf,2.2370,0.3420,-2.1160,-0.4780,-inf,1.5980,0.3590,-2.6230,-inf,0.5560,-0.8160,-1.0670,-1.1270,0.0630,3.4980,0.1820,-inf,-inf,-2.2660,-1.8830,-inf,-inf,-inf,0.6640,0.3750,-1.7610,-0.8920,-inf,-inf,-0.8270,0.6250,-2.5390,3.2320,-0.0640,-1.2530,-inf,-inf,-1.2980,0.8220,-0.7820,-2.4310,-1.6970,1.0490,-inf,-inf,-inf,-0.1150,-0.1400,-0.4210,0.3900,-inf,-0.7340,1.1560,-1.3420,0.6390,1.2840,0.3880,0.4780,0.4200,-2.0250,-1.0710,-inf,-inf,0.1860,-inf,0.2500,-0.2890,-0.2950,0.1890,2.0450
-0.9050,-0.7040,-1.0500,-0.2430,-1.5150,-inf,0.1410,0.0550,-1.8420,-1.1230,-0.0510,-0.2020,-1.8110,-1.1140,2.2390,-inf,-1.8320,-inf,-1.3870,-inf,-0.9540,-0.1860,-0.1890,-0.6930,-inf,-0.5890,-1.6110,-0.4850,-1.5430,-0.9640,-0.8600,-0.1780,1.2020,-1.0730,-0.9540,0.1970,0.1910,1.2370,3.6710,-2.5520,-0.0170,-inf,-0.0070,-2.4900,-1.8960,-0.2790,2.6920,0.0100,1.3310,2.1770,-0.3180,-2.3750,-inf,-2.3750,0.3090,-1.8850,0.2960,-inf,0.9210,-1.1260,-inf,-0.4720,-2.1430,1.9660,-1.9570,-0.5460,-1.4540,-1.1750,-2.5470,-0.2130,-3.4430,-0.6690,0.6890,-1.5490,-inf,-inf,-1.4120,-0.6140,-1.3640,0.2060,0.2520,-1.2890,-0.3560,-inf,-0.0380,1.2010,3.0470,-3.1430,1.0780,-0.9480,-inf,-0.2100,-1.9840,-0.8020,-0.2910,-2.0290,0.0900,-1.5130,-3.1620,-1.4280,2.0550,-inf,-inf,-inf,-0.8460,0.4510,-inf,1.7750,3.2060,-0.7280,0.4250,-0.0730,-1.6770,2.4270,-inf,0.4830,-1.8960,-2.7560,-0.8020,-0.7640,-2.0200,-0.5450,-1.1020,1.1040,0.5650,-inf,-0.9570,0.1760
-inf,-1.7950,-0.5570,-0.7490,-inf,0.1290,-2.5360,-1.1890,0.4590,0.0480,-inf,-1.2930,-0.7330,0.4570,-0.8920,-inf,-1.3390,1.7610,1.4990,0.2370,1.9320,0.3070,4.6960,-0.2000,-0.2630,-0.0950,-0.1180,-inf,-3.0500,-0.4710,-0.3670,-1.0990,-inf,1.1570,0.1240,-0.6320,-0.3160,-3.0770,-inf,-3.0590,-1.7460,-1.8220,0.2640,-inf,-inf,-inf,1.0160,-inf,1.2400,0.3010,-inf,-1.2970,-inf,0.2880,-inf,-2.3920,0.9050,-inf,-inf,0.1040,-0.7690,0.2840,-inf,-0.4470,-inf,0.1400,-0.9610,-1.6820,-inf,4.6260,-0.6270,1.2840,-0.9870,-1.0560,0.1240,-inf,-0.5040,-0.1210,-1.4560,-1.3010,-inf,-1.3810,-2.6700,0.0010,-1.1290,-0.8910,-inf,-2.6490,-0.7500,-0.7760,-inf,-0.8870,-inf,-inf,-2.7980,0.7860,0.5840,-1.0200,-0.0840,0.6500,0.2260,-inf,-inf,-inf,-1.9370,-1.3780,-0.6580,0.3050,-0.6930,-1.5570,0.9180,-0.5800,-1.1830,1.4610,-inf,0.2400,-inf,0.0590,-inf,-0.2700,0.0590,-0.2740,-2.1940,0.0130,-1.5260,-0.5330,-0.0490,-inf
-inf,-0.2410,-inf,-inf,1.5330,-inf,1.6040,-1.2190,-0.7940,-inf,-1.3250,0.2620,-inf,1.2240,-inf,-inf,-inf,3.3150,-0.3380,-inf,-inf,-inf,-inf,-inf,-inf,-1.1250,-1.1480,-inf,-1.4950,2.0840,1.1880,0.4550,1.4420,-0.6100,-inf,-inf,1.2390,-1.5220,0.1040,-0.5040,2.3110,-0.2670,-inf,-0.4420,-inf,0.1840,0.2480,-inf,-inf,-0.7290,1.7300,1.4800,-inf,1.4800,-inf,-inf,-1.2410,-inf,-inf,0.9220,-inf,-inf,0.9050,-inf,-inf,0.2790,-0.9910,-inf,0.5010,-inf,-1.3950,-0.6200,1.1520,0.4990,-inf,-inf,-inf,-inf,2.5590,-inf,2.3000,0.1740,-1.1150,-inf,2.4250,0.6640,-inf,-inf,0.8040,0.3630,-inf,-1.3320,-inf,-inf,-1.2430,0.0190,-inf,-0.4650,-0.1140,-inf,-0.2190,-inf,-inf,-inf,-inf,-inf,0.8960,1.5370,0.8620,-inf,2.7950,-inf,2.6930,1.6010,-inf,-inf,1.1520,0.2920,-inf,-inf,-inf,-1.3040,-inf,0.5680,1.0280,-inf,-inf,-0.0980
-0.2910,-inf,-1.5880,1.4420,-1.6380,-0.4870,0.1700,-0.0680,0.3570,-1.9830,0.3120,0.0910,-0.3490,0.3480,1.6610,0.1290,-0.3700,-inf,-0.7020,-2.3790,-2.0770,-0.3090,-0.3120,-1.8160,-1.4640,-0.7110,-1.3190,0.3920,-2.6660,-inf,-inf,1.0920,0.2720,-1.1960,0.2450,1.2120,-inf,0.3950,3.4570,0.0250,-0.0410,-0.4380,-1.3520,-0.6130,-inf,-0.4020,0.2470,0.5650,-inf,0.9080,-0.4400,0.3090,-inf,-0.9130,-1.1360,-2.0080,0.0480,4.3460,-inf,-0.8340,-0.1630,-0.9170,-1.2660,0.9370,-inf,-1.1550,0.1600,0.8720,0.7900,0.4010,-inf,1.1160,0.3970,-0.6720,-inf,-inf,-inf,0.8480,-2.0720,-0.3320,0.1290,-0.9970,-0.7010,-inf,-0.7450,2.1940,2.8040,-3.2660,0.7040,-1.0710,-0.2060,-0.9180,-0.1070,-inf,0.7560,-1.1520,-inf,-0.3140,-3.2850,-1.9660,1.6100,-inf,-0.5460,1.4590,-0.9680,1.1760,-1.2740,0.9520,-inf,-1.1730,-inf,-inf,-0.7990,3.0930,-inf,0.3610,-1.0180,-1.8790,0.3980,-0.8860,-1.1420,-0.8900,-1.2250,0.9820,-0.1420,-2.1490,0.7940,1.3160
